,,,,,,,,,,,,,
Overlap Results,,,,,,,,,,,,
,,,,,,,,,,,,,
Collection(s):,"C1, C2, C3, C4, C5, C6, C7, H",,,,,,,,,,,
# overlaps shown:,10,,,,,,,,,,,
# genesets in collections:,25724,,,,,,,,,,,
# genes in comparison (n):,1105,,,,,,,,,,,
# genes in universe (N):,38404,,,,,,,,,,,
,,,,,,,,,,,,,
Gene Set Name,# Genes in Gene Set (K),Description,# Genes in Overlap (k),k/K,p-value,FDR q-value,,,,,,
7775,ZNF232,zinc finger protein 232 [Source:HGNC Symbol;Acc:HGNC:13026],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,GO_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,,,,
222696,ZSCAN23,zinc finger and SCAN domain containing 23 [Source:HGNC Symbol;Acc:HGNC:21193],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,GO_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,,,,
55888,ZKSCAN7,zinc finger with KRAB and SCAN domains 7 [Source:HGNC Symbol;Acc:HGNC:12955],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,GO_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,,,,
7694,ZNF135,zinc finger protein 135 [Source:HGNC Symbol;Acc:HGNC:12919],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,GO_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,,,,
7691,ZNF132,zinc finger protein 132 [Source:HGNC Symbol;Acc:HGNC:12916],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,GO_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,,,,
11315,PARK7,Parkinsonism associated deglycase [Source:HGNC Symbol;Acc:HGNC:16369],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
23286,WWC1,WW and C2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29435],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
1488,CTBP2,C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
10521,DDX17,DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
84660,CCDC62,coiled-coil domain containing 62 [Source:HGNC Symbol;Acc:HGNC:30723],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
64900,LPIN3,lipin 3 [Source:HGNC Symbol;Acc:HGNC:14451],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
8433,UTF1,undifferentiated embryonic cell transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12634],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
8805,TRIM24,tripartite motif containing 24 [Source:HGNC Symbol;Acc:HGNC:11812],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
6605,SMARCE1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 [Source:HGNC Symbol;Acc:HGNC:11109]",,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
56943,ENY2,ENY2 transcription and export complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:24449],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
10140,TOB1,"transducer of ERBB2, 1 [Source:HGNC Symbol;Acc:HGNC:11979]",,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
5585,PKN1,protein kinase N1 [Source:HGNC Symbol;Acc:HGNC:9405],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
10474,TADA3,transcriptional adaptor 3 [Source:HGNC Symbol;Acc:HGNC:19422],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
116931,MED12L,mediator complex subunit 12L [Source:HGNC Symbol;Acc:HGNC:16050],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
7090,TLE3,"TLE family member 3, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11839]",,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,
5829,PXN,paxillin [Source:HGNC Symbol;Acc:HGNC:9718],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,
55835,CENPJ,centromere protein J [Source:HGNC Symbol;Acc:HGNC:17272],,,,,GO_TRANSCRIPTION_REGULATOR_ACTIVITY,,,,,
10277,UBE4B,ubiquitination factor E4B [Source:HGNC Symbol;Acc:HGNC:12500],,,,,,,AMIT_EGF_RESPONSE_40_HELA,,,
4986,OPRK1,opioid receptor kappa 1 [Source:HGNC Symbol;Acc:HGNC:8154],,,,,,,,BENPORATH_SUZ12_TARGETS,,
55650,PIGV,phosphatidylinositol glycan anchor biosynthesis class V [Source:HGNC Symbol;Acc:HGNC:26031],,,,,,,,BENPORATH_SUZ12_TARGETS,,
635,BHMT,betaine--homocysteine S-methyltransferase [Source:HGNC Symbol;Acc:HGNC:1047],,,,,,,,BENPORATH_SUZ12_TARGETS,,
8574,AKR7A2,aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389],,,,,,,,BENPORATH_SUZ12_TARGETS,,
391267,ANKRD20A11P,"ankyrin repeat domain 20 family member A11, pseudogene [Source:HGNC Symbol;Acc:HGNC:42024]",,,,,,,,BENPORATH_SUZ12_TARGETS,,
84224,NBPF3,NBPF member 3 [Source:HGNC Symbol;Acc:HGNC:25076],,,,,,,,BENPORATH_SUZ12_TARGETS,,
55298,RNF121,ring finger protein 121 [Source:HGNC Symbol;Acc:HGNC:21070],,,,,,,,BENPORATH_SUZ12_TARGETS,,
84166,NLRC5,NLR family CARD domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29933],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
2547,XRCC6,X-ray repair cross complementing 6 [Source:HGNC Symbol;Acc:HGNC:4055],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
7314,UBB,ubiquitin B [Source:HGNC Symbol;Acc:HGNC:12463],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
3479,IGF1,insulin like growth factor 1 [Source:HGNC Symbol;Acc:HGNC:5464],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
51083,GAL,galanin and GMAP prepropeptide [Source:HGNC Symbol;Acc:HGNC:4114],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
4233,MET,"MET proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7029]",,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
8772,FADD,Fas associated via death domain [Source:HGNC Symbol;Acc:HGNC:3573],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
1081,CGA,"glycoprotein hormones, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:1885]",,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
2246,FGF1,fibroblast growth factor 1 [Source:HGNC Symbol;Acc:HGNC:3665],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
79447,PAGR1,PAXIP1 associated glutamate rich protein 1 [Source:HGNC Symbol;Acc:HGNC:28707],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
57343,AC005261.1,zinc finger protein 304 [Source:NCBI gene;Acc:57343],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
200186,CRTC2,CREB regulated transcription coactivator 2 [Source:HGNC Symbol;Acc:HGNC:27301],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
7533,YWHAH,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
7046,TGFBR1,transforming growth factor beta receptor 1 [Source:HGNC Symbol;Acc:HGNC:11772],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
23636,NUP62,nucleoporin 62 [Source:HGNC Symbol;Acc:HGNC:8066],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
5436,POLR2G,RNA polymerase II subunit G [Source:HGNC Symbol;Acc:HGNC:9194],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
51322,WAC,WW domain containing adaptor with coiled-coil [Source:HGNC Symbol;Acc:HGNC:17327],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
51547,SIRT7,sirtuin 7 [Source:HGNC Symbol;Acc:HGNC:14935],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
10262,SF3B4,splicing factor 3b subunit 4 [Source:HGNC Symbol;Acc:HGNC:10771],,,,,,,,,,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
6419,SETMAR,SET domain and mariner transposase fusion gene [Source:HGNC Symbol;Acc:HGNC:10762],,,,,,,,,,
4292,MLH1,mutL homolog 1 [Source:HGNC Symbol;Acc:HGNC:7127],,,,,,,,,,
3458,IFNG,interferon gamma [Source:HGNC Symbol;Acc:HGNC:5438],,,,,,,,,,
51750,RTEL1,regulator of telomere elongation helicase 1 [Source:HGNC Symbol;Acc:HGNC:15888],,,,,,,,,,
225689,MAPK15,mitogen-activated protein kinase 15 [Source:HGNC Symbol;Acc:HGNC:24667],,,,,,,,,,
619279,ZNF704,zinc finger protein 704 [Source:HGNC Symbol;Acc:HGNC:32291],,,,,,,,,,
84232,MAF1,"MAF1 homolog, negative regulator of RNA polymerase III [Source:HGNC Symbol;Acc:HGNC:24966]",,,,,,,,,,
9887,SMG7,SMG7 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:16792],,,,,,,,,,
24138,IFIT5,interferon induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol;Acc:HGNC:13328],,,,,,,,,,
5937,RBMS1,RNA binding motif single stranded interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9907],,,,,,,,,,
22944,KIN,Kin17 DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:6327],,,,,,,,,,
7978,MTERF1,mitochondrial transcription termination factor 1 [Source:HGNC Symbol;Acc:HGNC:21463],,,,,,,,,,
5698,PSMB9,proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546],,,,,,,,,,
6891,TAP2,"transporter 2, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:44]",,,,,,,,,,
81894,SLC25A28,solute carrier family 25 member 28 [Source:HGNC Symbol;Acc:HGNC:23472],,,,,,,,,,
2633,GBP1,guanylate binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4182],,,,,,,,,,
103,ADAR,adenosine deaminase RNA specific [Source:HGNC Symbol;Acc:HGNC:225],,,,,,,,,,
10133,OPTN,optineurin [Source:HGNC Symbol;Acc:HGNC:17142],,,,,,,,,,
8638,OASL,2'-5'-oligoadenylate synthetase like [Source:HGNC Symbol;Acc:HGNC:8090],,,,,,,,,,
129607,CMPK2,cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015],,,,,,,,,,
441108,IRF1-AS1,IRF1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:33838],,,,,,,,,,
55337,SHFL,shiftless antiviral inhibitor of ribosomal frameshifting [Source:HGNC Symbol;Acc:HGNC:25649],,,,,,,,,,
51131,PHF11,PHD finger protein 11 [Source:HGNC Symbol;Acc:HGNC:17024],,,,,,,,,,
11119,BTN3A1,butyrophilin subfamily 3 member A1 [Source:HGNC Symbol;Acc:HGNC:1138],,,,,,,,,,
23786,BCL2L13,BCL2 like 13 [Source:HGNC Symbol;Acc:HGNC:17164],,,,,,,,,,
51092,SIDT2,SID1 transmembrane family member 2 [Source:HGNC Symbol;Acc:HGNC:24272],,,,,,,,,,
29126,CD274,CD274 molecule [Source:HGNC Symbol;Acc:HGNC:17635],,,,,,,,,,
7726,TRIM26,tripartite motif containing 26 [Source:HGNC Symbol;Acc:HGNC:12962],,,,,,,,,,
1429,CRYZ,crystallin zeta [Source:HGNC Symbol;Acc:HGNC:2419],,,,,,,,,,
345462,ZNF879,zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273],,,,,,,,,,
2281,FKBP1B,FKBP prolyl isomerase 1B [Source:HGNC Symbol;Acc:HGNC:3712],,,,,,,,,,
388581,C1QTNF12,C1q and TNF related 12 [Source:HGNC Symbol;Acc:HGNC:32308],,,,,,,,,,
1812,DRD1,dopamine receptor D1 [Source:HGNC Symbol;Acc:HGNC:3020],,,,,,,,,,
23678,SGK3,serum/glucocorticoid regulated kinase family member 3 [Source:HGNC Symbol;Acc:HGNC:10812],,,,,,,,,,
2621,GAS6,growth arrest specific 6 [Source:HGNC Symbol;Acc:HGNC:4168],,,,,,,,,,
7417,VDAC2,voltage dependent anion channel 2 [Source:HGNC Symbol;Acc:HGNC:12672],,,,,,,,,,
27347,STK39,serine/threonine kinase 39 [Source:HGNC Symbol;Acc:HGNC:17717],,,,,,,,,,
9498,SLC4A8,solute carrier family 4 member 8 [Source:HGNC Symbol;Acc:HGNC:11034],,,,,,,,,,
4283,CXCL9,C-X-C motif chemokine ligand 9 [Source:HGNC Symbol;Acc:HGNC:7098],,,,,,,,,,
2898,GRIK2,glutamate ionotropic receptor kainate type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4580],,,,,,,,,,
2348,FOLR1,folate receptor alpha [Source:HGNC Symbol;Acc:HGNC:3791],,,,,,,,,,
2257,FGF12,fibroblast growth factor 12 [Source:HGNC Symbol;Acc:HGNC:3668],,,,,,,,,,
2741,GLRA1,glycine receptor alpha 1 [Source:HGNC Symbol;Acc:HGNC:4326],,,,,,,,,,
6543,SLC8A2,solute carrier family 8 member A2 [Source:HGNC Symbol;Acc:HGNC:11069],,,,,,,,,,
80024,SLC8B1,solute carrier family 8 member B1 [Source:HGNC Symbol;Acc:HGNC:26175],,,,,,,,,,
2556,GABRA3,gamma-aminobutyric acid type A receptor alpha3 subunit [Source:HGNC Symbol;Acc:HGNC:4077],,,,,,,,,,
2563,GABRD,gamma-aminobutyric acid type A receptor delta subunit [Source:HGNC Symbol;Acc:HGNC:4084],,,,,,,,,,
55879,GABRQ,gamma-aminobutyric acid type A receptor theta subunit [Source:HGNC Symbol;Acc:HGNC:14454],,,,,,,,,,
6567,SLC16A2,solute carrier family 16 member 2 [Source:HGNC Symbol;Acc:HGNC:10923],,,,,,,,,,
23539,SLC16A8,solute carrier family 16 member 8 [Source:HGNC Symbol;Acc:HGNC:16270],,,,,,,,,,
55089,SLC38A4,solute carrier family 38 member 4 [Source:HGNC Symbol;Acc:HGNC:14679],,,,,,,,,,
9312,KCNB2,potassium voltage-gated channel subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:6232],,,,,,,,,,
6521,SLC4A1,solute carrier family 4 member 1 (Diego blood group) [Source:HGNC Symbol;Acc:HGNC:11027],,,,,,,,,,
121601,ANO4,anoctamin 4 [Source:HGNC Symbol;Acc:HGNC:23837],,,,,,,,,,
56172,ANKH,ANKH inorganic pyrophosphate transport regulator [Source:HGNC Symbol;Acc:HGNC:15492],,,,,,,,,,
54714,CNGB3,cyclic nucleotide gated channel subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:2153],,,,,,,,,,
7095,SEC62,"SEC62 homolog, preprotein translocation factor [Source:HGNC Symbol;Acc:HGNC:11846]",,,,,,,,,,
10478,SLC25A17,solute carrier family 25 member 17 [Source:HGNC Symbol;Acc:HGNC:10987],,,,,,,,,,
8911,CACNA1I,calcium voltage-gated channel subunit alpha1 I [Source:HGNC Symbol;Acc:HGNC:1396],,,,,,,,,,
91689,SMDT1,single-pass membrane protein with aspartate rich tail 1 [Source:HGNC Symbol;Acc:HGNC:25055],,,,,,,,,,
56993,TOMM22,translocase of outer mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:18002],,,,,,,,,,
5348,FXYD1,FXYD domain containing ion transport regulator 1 [Source:HGNC Symbol;Acc:HGNC:4025],,,,,,,,,,
51312,SLC25A37,solute carrier family 25 member 37 [Source:HGNC Symbol;Acc:HGNC:29786],,,,,,,,,,
9651,PLCH2,phospholipase C eta 2 [Source:HGNC Symbol;Acc:HGNC:29037],,,,,,,,,,
5244,ABCB4,ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45],,,,,,,,,,
9022,CLIC3,chloride intracellular channel 3 [Source:HGNC Symbol;Acc:HGNC:2064],,,,,,,,,,
10242,KCNMB2,potassium calcium-activated channel subfamily M regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6286],,,,,,,,,,
5349,FXYD3,FXYD domain containing ion transport regulator 3 [Source:HGNC Symbol;Acc:HGNC:4027],,,,,,,,,,
6005,RHAG,Rh associated glycoprotein [Source:HGNC Symbol;Acc:HGNC:10006],,,,,,,,,,
57657,HCN3,hyperpolarization activated cyclic nucleotide gated potassium channel 3 [Source:HGNC Symbol;Acc:HGNC:19183],,,,,,,,,,
6334,SCN8A,sodium voltage-gated channel alpha subunit 8 [Source:HGNC Symbol;Acc:HGNC:10596],,,,,,,,,,
1187,CLCNKA,chloride voltage-gated channel Ka [Source:HGNC Symbol;Acc:HGNC:2026],,,,,,,,,,
23479,ISCU,iron-sulfur cluster assembly enzyme [Source:HGNC Symbol;Acc:HGNC:29882],,,,,,,,,,
6329,SCN4A,sodium voltage-gated channel alpha subunit 4 [Source:HGNC Symbol;Acc:HGNC:10591],,,,,,,,,,
63892,THADA,THADA armadillo repeat containing [Source:HGNC Symbol;Acc:HGNC:19217],,,,,,,,,,
134145,ATPSCKMT,ATP synthase c subunit lysine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:27029],,,,,,,,,,
5664,PSEN2,presenilin 2 [Source:HGNC Symbol;Acc:HGNC:9509],,,,,,,,,,
84334,COA8,cytochrome c oxidase assembly factor 8 [Source:HGNC Symbol;Acc:HGNC:20492],,,,,,,,,,
9943,OXSR1,oxidative stress responsive kinase 1 [Source:HGNC Symbol;Acc:HGNC:8508],,,,,,,,,,
219527,LRRC55,leucine rich repeat containing 55 [Source:HGNC Symbol;Acc:HGNC:32324],,,,,,,,,,
283518,KCNRG,potassium channel regulator [Source:HGNC Symbol;Acc:HGNC:18893],,,,,,,,,,
2829,XCR1,X-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1625],,,,,,,,,,
113235,SLC46A1,solute carrier family 46 member 1 [Source:HGNC Symbol;Acc:HGNC:30521],,,,,,,,,,
142680,SLC34A3,solute carrier family 34 member 3 [Source:HGNC Symbol;Acc:HGNC:20305],,,,,,,,,,
27094,KCNMB3,potassium calcium-activated channel subfamily M regulatory beta subunit 3 [Source:HGNC Symbol;Acc:HGNC:6287],,,,,,,,,,
6834,SURF1,SURF1 cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:11474],,,,,,,,,,
285641,SLC36A3,solute carrier family 36 member 3 [Source:HGNC Symbol;Acc:HGNC:19659],,,,,,,,,,
114571,SLC22A9,solute carrier family 22 member 9 [Source:HGNC Symbol;Acc:HGNC:16261],,,,,,,,,,
54977,SLC25A38,solute carrier family 25 member 38 [Source:HGNC Symbol;Acc:HGNC:26054],,,,,,,,,,
11046,SLC35D2,solute carrier family 35 member D2 [Source:HGNC Symbol;Acc:HGNC:20799],,,,,,,,,,
10227,MFSD10,major facilitator superfamily domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16894],,,,,,,,,,
6579,SLCO1A2,solute carrier organic anion transporter family member 1A2 [Source:HGNC Symbol;Acc:HGNC:10956],,,,,,,,,,
1909,EDNRA,endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179],,,,,,,,,,
66035,SLC2A11,solute carrier family 2 member 11 [Source:HGNC Symbol;Acc:HGNC:14239],,,,,,,,,,
56918,C2orf83,chromosome 2 open reading frame 83 [Source:HGNC Symbol;Acc:HGNC:25344],,,,,,,,,,
84694,GJA10,gap junction protein alpha 10 [Source:HGNC Symbol;Acc:HGNC:16995],,,,,,,,,,
23471,TRAM1,translocation associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:20568],,,,,,,,,,
133022,TRAM1L1,translocation associated membrane protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28371],,,,,,,,,,
5193,PEX12,peroxisomal biogenesis factor 12 [Source:HGNC Symbol;Acc:HGNC:8854],,,,,,,,,,
148022,TICAM1,toll like receptor adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:18348],,,,,,,,,,
8651,SOCS1,suppressor of cytokine signaling 1 [Source:HGNC Symbol;Acc:HGNC:19383],,,,,,,,,,
10906,TRAFD1,TRAF-type zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24808],,,,,,,,,,
83999,KREMEN1,kringle containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:17550],,,,,,,,,,
56998,CTNNBIP1,catenin beta interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16913],,,,,,,,,,
25776,CBY1,"chibby family member 1, beta catenin antagonist [Source:HGNC Symbol;Acc:HGNC:1307]",,,,,,,,,,
9978,RBX1,ring-box 1 [Source:HGNC Symbol;Acc:HGNC:9928],,,,,,,,,,
8898,MTMR2,myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450],,,,,,,,,,
8326,FZD9,frizzled class receptor 9 [Source:HGNC Symbol;Acc:HGNC:4047],,,,,,,,,,
5340,PLG,plasminogen [Source:HGNC Symbol;Acc:HGNC:9071],,,,,,,,,,
5802,PTPRS,protein tyrosine phosphatase receptor type S [Source:HGNC Symbol;Acc:HGNC:9681],,,,,,,,,,
23621,BACE1,beta-secretase 1 [Source:HGNC Symbol;Acc:HGNC:933],,,,,,,,,,
666,BOK,BCL2 family apoptosis regulator BOK [Source:HGNC Symbol;Acc:HGNC:1087],,,,,,,,,,
65997,RASL11B,RAS like family 11 member B [Source:HGNC Symbol;Acc:HGNC:23804],,,,,,,,,,
10500,SEMA6C,semaphorin 6C [Source:HGNC Symbol;Acc:HGNC:10740],,,,,,,,,,
11061,CNMD,chondromodulin [Source:HGNC Symbol;Acc:HGNC:17005],,,,,,,,,,
23170,TTLL12,tubulin tyrosine ligase like 12 [Source:HGNC Symbol;Acc:HGNC:28974],,,,,,,,,,
25793,FBXO7,F-box protein 7 [Source:HGNC Symbol;Acc:HGNC:13586],,,,,,,,,,
2950,GSTP1,glutathione S-transferase pi 1 [Source:HGNC Symbol;Acc:HGNC:4638],,,,,,,,,,
4052,LTBP1,latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714],,,,,,,,,,
23089,PEG10,paternally expressed 10 [Source:HGNC Symbol;Acc:HGNC:14005],,,,,,,,,,
2888,GRB14,growth factor receptor bound protein 14 [Source:HGNC Symbol;Acc:HGNC:4565],,,,,,,,,,
4043,LRPAP1,LDL receptor related protein associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6701],,,,,,,,,,
3547,IGSF1,immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948],,,,,,,,,,
51094,ADIPOR1,adiponectin receptor 1 [Source:HGNC Symbol;Acc:HGNC:24040],,,,,,,,,,
5140,PDE3B,phosphodiesterase 3B [Source:HGNC Symbol;Acc:HGNC:8779],,,,,,,,,,
84934,RITA1,RBPJ interacting and tubulin associated 1 [Source:HGNC Symbol;Acc:HGNC:25925],,,,,,,,,,
6754,SSTR4,somatostatin receptor 4 [Source:HGNC Symbol;Acc:HGNC:11333],,,,,,,,,,
5567,PRKACB,protein kinase cAMP-activated catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9381],,,,,,,,,,
197,AHSG,alpha 2-HS glycoprotein [Source:HGNC Symbol;Acc:HGNC:349],,,,,,,,,,
729438,CASTOR2,cytosolic arginine sensor for mTORC1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:37073],,,,,,,,,,
55764,IFT122,intraflagellar transport 122 [Source:HGNC Symbol;Acc:HGNC:13556],,,,,,,,,,
64844,MARCHF7,membrane associated ring-CH-type finger 7 [Source:HGNC Symbol;Acc:HGNC:17393],,,,,,,,,,
84919,PPP1R15B,protein phosphatase 1 regulatory subunit 15B [Source:HGNC Symbol;Acc:HGNC:14951],,,,,,,,,,
350,APOH,apolipoprotein H [Source:HGNC Symbol;Acc:HGNC:616],,,,,,,,,,
5624,PROC,"protein C, inactivator of coagulation factors Va and VIIIa [Source:HGNC Symbol;Acc:HGNC:9451]",,,,,,,,,,
55432,YOD1,YOD1 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:25035],,,,,,,,,,
24144,TFIP11,tuftelin interacting protein 11 [Source:HGNC Symbol;Acc:HGNC:17165],,,,,,,,,,
10585,POMT1,protein O-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:9202],,,,,,,,,,
2822,GPLD1,glycosylphosphatidylinositol specific phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:4459],,,,,,,,,,
84271,POLDIP3,DNA polymerase delta interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23782],,,,,,,,,,
9926,LPGAT1,lysophosphatidylglycerol acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:28985],,,,,,,,,,
9261,MAPKAPK2,MAPK activated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:6887],,,,,,,,,,
10100,TSPAN2,tetraspanin 2 [Source:HGNC Symbol;Acc:HGNC:20659],,,,,,,,,,
95681,CEP41,centrosomal protein 41 [Source:HGNC Symbol;Acc:HGNC:12370],,,,,,,,,,
10126,DNAL4,dynein axonemal light chain 4 [Source:HGNC Symbol;Acc:HGNC:2955],,,,,,,,,,
7802,DNALI1,dynein axonemal light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:14353],,,,,,,,,,
161582,DNAAF4,dynein axonemal assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:21493],,,,,,,,,,
113612,CYP2U1,cytochrome P450 family 2 subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:20582],,,,,,,,,,
220074,LRTOMT,leucine rich transmembrane and O-methyltransferase domain containing [Source:HGNC Symbol;Acc:HGNC:25033],,,,,,,,,,
